Target ID,Title,Live Site Status,QA Result,QA Issue - Content,QA Issue - Appearence,QA Issue - Functionality,Open Access,Primary URL,Other URLs
4903,Socialist Workers Party,LIVE,QA issues found,True,False,False,True,http://www.swp.org.uk/,[]
5103,Liberal Democrats,LIVE,QA issues found,True,False,False,False,http://www.libdems.org.uk/,[]
15890,British Influence,LIVE,QA issues found,True,False,False,True,http://www.britishinfluence.org/,"['https://view.publitas.com/british-influence/', 'http://ajax.googleapis.com/ajax/libs/jqueryui/1.10.0/themes/cupertino/jquery-ui.css', 'http://maxcdn.bootstrapcdn.com/font-awesome/4.3.0/css/font-awesome.min.css', 'http://www.britishinfluence.nationbuilder.org/']"
4900,About My Vote,LIVE,No QA issues found (OK to publish),False,False,False,True,http://www.aboutmyvote.co.uk/,[]
16363,Mind: General Election 2015,,No QA issues found (OK to publish),False,False,False,True,http://www.mind.org.uk/about-us/policies-issues/in-parliament/mind-manifesto-election-2015/,[]
3034,Conservative Home,LIVE,QA issues found,True,False,False,False,http://www.conservativehome.com/,['http://conservativehome.blogs.com/']
69869,BioClavis,LIVE,QA issues found,False,False,False,False,http://www.bioclavis.co.uk/,"['https://img1.wsimg.com/isteam/stock/', 'https://bioclavis.co.uk/sitemap.xml']"
60278,"Scores, the",LIVE,QA issues found,False,False,False,False,http://thescores.org.uk/,"['http://thescores.wp.st-andrews.ac.uk', 'http://thescores.org.uk/sitemap.xml.gz']"
3134,Royal Welsh Agricultural Society (RWAS) - Cymdeithas Amaethyddol Frenhinol Cymru (CAFC),LIVE,No QA issues found (OK to publish),False,False,False,False,http://www.rwas.co.uk/,"['http://www.cafc.cymru/', 'http://www.rwas.wales/']"
10066,Phil Bradley's website - Making the net easier,LIVE,No QA issues found (OK to publish),False,False,False,True,http://www.philb.com/,[]
22942,Damian Collins (Conservative Politician),LIVE,QA issues found,True,False,False,False,http://www.damiancollins.com/,['http://damiancollins.com/']
3174,Tate,LIVE,QA issues found,False,False,False,False,https://www.tate.org.uk/,[]
56573,Education Scotland / Foghlam Alba,LIVE,QA issues found,False,False,False,False,https://education.gov.scot/,"['https://education.gov.scot/site-map', 'https://education.gov.scot/assets/inspectionreports']"
18024,United Kingdom Literacy Association (UKLA) ,LIVE,No QA issues found (OK to publish),False,False,False,True,http://www.ukla.org/,[]
21996,Jess Phillips (@jessphillips) on Twitter (Labour  Politician),LIVE,"QA issues, but OK to publish",True,False,False,False,https://twitter.com/jessphillips/,[]
24796,Jo Johnson (Conservative  Politician),LIVE,"QA issues, but OK to publish",False,False,False,False,http://www.jo-johnson.com/,[]
53512,Jo Johnson (@JoJohnsonUK  ) on Twitter (Conservative  Politician),LIVE,No QA issues found (OK to publish),False,False,False,False,https://twitter.com/JoJohnsonUK/,[]
3160,Scottish Poetry Library,LIVE,QA issues found,False,False,False,False,,['http://www.scottishpoetrylibrary.org.uk/']
82359,Scottish Poetry Library,LIVE,"QA issues, but OK to publish",False,False,False,False,http://www.spl.org.uk,[]
58135,"Nye and Jennie: A working class tale of life, labour and love",LIVE,"Failed, Do Not Publish",False,False,False,True,https://www.nyeandjennie.com/,[]
69824,Story Weather,LIVE,"QA issues, but OK to publish",False,False,False,False,https://www.wearetheweather.co.uk/,['https://www.wearetheweather.co.uk/sitemap.xml']
2969,Oxford Dictionary of National Biography,,QA issues found,False,False,False,False,http://www.oxforddnb.com/,['http://global.oup.com/oxforddnb/']
69719,MaaS Scotland,LIVE,QA issues found,False,False,False,False,https://maas-scotland.com/,['https://maas-scotland.com/feed/']
69717,Scottish Optoelectronics Association (SOA),LIVE,No QA issues found (OK to publish),False,False,False,False,http://optoelectronics.org.uk/,[]
69716,e² Young Engineers – Edinburgh & West Lothian,LIVE,"QA issues, but OK to publish",False,False,False,False,http://www.edinburgh.young-engineers.co.uk/,['http://www.edinburgh.young-engineers.co.uk/']
49661,Techology Scotland,LIVE,No QA issues found (OK to publish),False,False,False,False,https://www.technologyscotland.scot/,[]
69528,CelluComp,LIVE,QA issues found,False,False,False,False,http://cellucomp.com/,['http://cellucomp.com/sitemap.xml']
56887,Digital Health & Care Institute,LIVE,QA issues found,False,False,False,False,http://dhi-scotland.com/,['http://dhi-scotland.com/sitemap.aspx']
4840,Hope not Hate,,QA issues found,True,False,False,False,http://www.hopenothate.org.uk/,['https://alternativeright.hopenothate.com/']
30450,Internet Librarian International,LIVE,No QA issues found (OK to publish),False,False,False,True,http://www.internet-librarian.com/,[]
33266,"Irish Story, The ",LIVE,No QA issues found (OK to publish),False,False,False,True,http://www.theirishstory.com,[]
33077,Come Here to Me,LIVE,QA issues found,True,False,False,True,http://comeheretome.com/tag/1916-rising/,[]
81608,Whale Arts Agency,LIVE,No QA issues found (OK to publish),False,False,False,False,http://www.whalearts.co.uk/,[]
2437,Librarians' Information Literacy Annual Conference (LILAC),LIVE,No QA issues found (OK to publish),False,False,False,True,http://lilacconference.com/,[]
69431,Frontier Science (Scotland) Ltd,LIVE,QA issues found,False,False,False,False,http://www.frontierscience.co.uk/,['http://www.frontierscience.co.uk/publications/page']
69457,Arran Aromatics Scotland,LIVE,"Failed, Do Not Publish",False,False,False,False,https://www.arran.com/,[]
69412,Quotient Sciences,LIVE,"QA issues, but OK to publish",False,False,False,False,https://www.quotientsciences.com/,[]
69367,Dukosi,LIVE,QA issues found,False,False,False,False,http://www.dukosi.com/,['http://www.dukosi.com/sitemap.xml.gz']
69363,Almac,LIVE,"QA issues, but OK to publish",False,False,False,False,https://www.almacgroup.com/,[]
68623,Wireless Innovation Ltd,LIVE,"QA issues, but OK to publish",False,False,False,False,http://www.wireless-innovation.co.uk/,['http://www.wireless-innovation.co.uk/sitemap.xml']
68622,GALVmed,LIVE,No QA issues found (OK to publish),False,False,False,False,https://www.galvmed.org/,[]
68545,Science Scotland,LIVE,No QA issues found (OK to publish),False,False,False,False,http://www.sciencescotland.org/,['http://www.sciencescotland.org/sitemap.php']
81553,Normal Times,LIVE,"QA issues, but OK to publish",False,False,False,False,https://playwrightinthecages.blogspot.com/,[]
2999,Art Exchange,LIVE,No QA issues found (OK to publish),False,False,False,True,http://www.artcollaboration.co.uk/,[]
2023,Manuel Vason,LIVE,QA issues found,False,False,False,True,http://www.manuelvason.com/,[]
3044,Duckie,LIVE,No QA issues found (OK to publish),False,False,False,True,http://www.duckie.co.uk/,[]
3267,"Do something creative, do science",LIVE,QA issues found,False,False,False,True,http://www.doscience.org/,[]
81418,Rachel Maclean,LIVE,"QA issues, but OK to publish",False,False,False,False,http://www.rachelmaclean.com/,[]
81386,"Misneachd aig a' Mhòd - Misneachd at the Mòd, a Politics, Community Crowdfunding Project in Sandbank, Argyll and Bute, Scotland on Crowdfunder",LIVE,"QA issues, but OK to publish",False,False,False,False,https://www.crowdfunder.co.uk/misneachd-aig-a-mhod/,[]
2903,"Comunn Gàidhealach, An",,No QA issues found (OK to publish),False,False,False,False,http://www.acgmod.org/,[]
33111,‘Paddy Joe’ (1895-1960): a tribute to a 1916 fighter,LIVE,QA issues found,True,False,False,True,http://www.1916-rising.com/,[]
29625,Irish in Britain: Ireland Inspires Blog: Commemorating the 1916 Centenary in Britain with Irish Ambassador to Britain Dan Mulhall,LIVE,No QA issues found (OK to publish),False,False,False,True,http://www.irishinbritain.org/what-we-do/culture/ireland-inspires-blog/july-2015,[]
33371,Richmond Barracks,LIVE,No QA issues found (OK to publish),False,False,False,True,http://www.richmondbarracks.ie/,[]
29304,Slugger O'Toole: 1916 Centenary – Cherishing All the Children Equally?,LIVE,No QA issues found (OK to publish),False,False,False,True,http://sluggerotoole.com/2015/04/01/1916-centenary-cherishing-all-the-children-equally/,[]
32789,Trinity College Dublin: Decade of Commemoration,LIVE,No QA issues found (OK to publish),True,False,True,True,https://www.tcd.ie/decade-commemoration/,[]
29169,London Celtic Punks,LIVE,QA issues found,False,False,False,True,https://londoncelticpunks.wordpress.com/,[]
32781,Changed Utterly: Ireland and the Easter Rising,LIVE,No QA issues found (OK to publish),False,False,False,True,https://www.tcd.ie/Library/1916/,[]
1363,Centenary News,LIVE,No QA issues found (OK to publish),False,False,False,True,http://www.centenarynews.com/,[]
29292,BBC News: Easter Rising centenary: Water charges protesters disrupt launch,LIVE,No QA issues found (OK to publish),False,False,False,True,http://www.bbc.co.uk/news/world-europe-30034106,[]
29466,BBC News: 1916 Easter Rising: Royal family not invited to centenary commemorations,LIVE,No QA issues found (OK to publish),False,False,False,True,http://www.bbc.co.uk/news/uk-northern-ireland-33692029,[]
29291,BBC News: 1916 commemoration: Royal presence in Dublin unlikely,LIVE,No QA issues found (OK to publish),False,False,False,True,http://www.bbc.co.uk/news/world-europe-31306103,[]
33209,1916 Sackville Street Art Project ,LIVE,No QA issues found (OK to publish),False,False,False,True,http://1916sackvillestreet.com/,[]
33036,Easter Rising 1916,LIVE,No QA issues found (OK to publish),False,False,False,True,http://www.1916rising.ie/,[]
33320,Easter 1916,LIVE,No QA issues found (OK to publish),False,False,False,True,http://www.easter1916.net/,[]
33397,Irish Medals Easter Rising,LIVE,No QA issues found (OK to publish),False,False,False,True,http://www.irishmedals.org/,['http://www.irishmedals.org/the-1916-rising.html']
29626,Irish in Britain,LIVE,No QA issues found (OK to publish),False,False,False,True,http://www.irishinbritain.org/,[]
29608,Institute of Opinion: Remembering 1916 in Ireland,LIVE,No QA issues found (OK to publish),False,False,False,True,http://www.instituteofopinion.com/2014/12/remembering-1916-in-ireland/,[]
29620,Institute of Opinion (IOO),LIVE,No QA issues found (OK to publish),False,False,False,True,http://www.instituteofopinion.com/,[]
29503,Creative Centenaries,LIVE,QA issues found,False,False,False,True,http://creativecentenaries.org/,[]
29170,Connolly Association,LIVE,QA issues found,True,False,False,True,http://www.connollyassociation.org.uk/,[]
29165,London Celtic Punks: Connolly Association Fundraiser,LIVE,No QA issues found (OK to publish),False,False,False,True,https://londoncelticpunks.wordpress.com/events/connolly-association/,[]
32954,"1916 Relatives Association, The ",LIVE,QA issues found,False,False,False,True,http://www.1916relatives.com/,[]
30685,Glasgow School of Art,LIVE,QA issues found,False,False,False,False,http://www.gsa.ac.uk/,[]
44719,"Scottish Government, The [Beta]",LIVE,QA issues found,False,False,False,True,https://beta.gov.scot/,"['https://beta.gov.scot/sitemap.xml', 'https://beta.gov.scot/sitemap.publications.xml', 'https://beta.gov.scot/sitemap.news.xml']"
14595,"Scottish Charity Appeals Panel, The (SCAP)",VANISHED,No QA issues found (OK to publish),False,False,False,True,http://www.scap.gov.uk/,['http://www.scap.gov.uk/sitemap/']
16859,Finance.Scotland,VANISHED,"QA issues, but OK to publish",False,False,False,False,http://finance.scotland.gov.uk,[]
16705,Blue Badge Scheme in Scotland,VANISHED,No QA issues found (OK to publish),False,False,False,True,http://www.bluebadgescotland.org/,[]
14590,"Additional Support Needs Tribunals for Scotland, The (ASNTS)",VANISHED,"QA issues, but OK to publish",False,False,False,True,http://www.asntscotland.gov.uk/,['https://www.asntscotland.gov.uk/sitemap.xml']
72004,Scotlands Health On the Web (SHOW) - Publications,LIVE,QA issues found,False,False,False,False,http://www.publications.scot.nhs.uk/,[]
71996,Evolving Practices,DEAD,QA issues found,False,False,False,False,http://www.evolvingpractice.org/,[]
14593,Parole Board for Scotland,LIVE,QA issues found,False,False,False,True,http://www.scottishparoleboard.gov.uk/,[]
14544,Scottish Criminal Cases Review Commission (SCCRC),LIVE,No QA issues found (OK to publish),False,False,False,True,http://www.sccrc.org.uk/home.aspx,"['http://www.sccrc.org.uk', 'http://www.sccrc.org.uk/sitemap.xml.gz']"
16074,Caledonian Maritime Assets Ltd (CMAL),LIVE,QA issues found,True,False,False,False,http://www.cmassets.co.uk,"['http://www.cmassets.co.uk/sitemap.xml', 'http://issuu.com/idmorrison/docs/', 'https://dl.dropboxusercontent.com/u/68710707/CMAL%20Images/']"
15974,Association of Visiting Committees for Scottish Penal Establishments,LIVE,No QA issues found (OK to publish),False,False,False,False,http://avc.bpweb.net/,[]
66819,Green Infrastructure Scotland,LIVE,QA issues found,False,False,False,False,https://www.greeninfrastructurescotland.scot/,[]
66828,Scottish Natural Heritage Newsroom,LIVE,No QA issues found (OK to publish),False,False,False,False,https://www.snhpresscentre.com/,[]
66818,Scottish Outdoor Access Code,LIVE,QA issues found,False,False,False,False,https://www.outdooraccess-scotland.scot/,['https://www.outdooraccess-scotland.scot/content/sitemap']
71762,Dalen Newydd,LIVE,"Failed, Do Not Publish",False,False,True,False,https://www.dalennewydd.cymru/,[]
53904,"The Scottish Government - Talking ""Fracking"": A consultation on unconventional oil and gas",DEAD,"QA issues, but OK to publish",False,False,False,True,http://www.talkingfracking.scot,[]
16791,Take it right outside - Second-hand smoke,DEAD,No QA issues found (OK to publish),False,False,False,True,http://www.rightoutside.org/,['http://www.rightoutside.org/sitemap.xml']
71678,Scotland's Healthy Animals,LIVE,QA issues found,False,False,False,False,http://www.scotlandshealthyanimals.scot/,[]
71725,Pictures Mean Business,LIVE,"QA issues, but OK to publish",False,False,False,False,http://www.picturesmeanbusiness.com/,[]
71682,ClimateXChange,LIVE,QA issues found,False,False,False,False,https://www.climatexchange.org.uk/,[]
71680,Clyde Vet Group,LIVE,No QA issues found (OK to publish),False,False,False,False,http://www.clydevetgroup.co.uk/,[]
31273,Comann Eachdraidh Loch Ròg an Ear,LIVE,No QA issues found (OK to publish),False,False,False,False,http://web.onetel.net.uk/~breasclete/Comann_Eachdraidh.html,[]
31274,East Lothian Antiquarians,LIVE,No QA issues found (OK to publish),False,False,False,False,http://www.eastlothianantiquarians.org.uk/,[]
31176,Moray Heritage Connections,LIVE,QA issues found,True,False,False,False,http://www.morayconnections.com/,[]
31208,Moidart History Group,LIVE,No QA issues found (OK to publish),False,False,False,False,http://www.moidart.org.uk/,[]
31259,Duns Scotland,LIVE,No QA issues found (OK to publish),False,False,False,False,http://www.dunsehistorysociety.co.uk/,[]
31215,"Historylinks Museum, Dornoch",LIVE,QA issues found,False,False,False,False,http://www.historylinks.org.uk/,[]
31256,Dunning Parish Historical Society,LIVE,No QA issues found (OK to publish),True,False,True,False,http://www.dunning.uk.net/,[]
31248,Dunfermline Heritage Community Projects,LIVE,QA issues found,False,False,True,False,http://dunfermlineheritage.org/,['http://dhcptest.weebly.com/']
31253,Dunning Community Trust,LIVE,No QA issues found (OK to publish),False,False,False,False,http://www.dunning-community-trust.org.uk/,[]
31237,Dundee Civic Trust,LIVE,No QA issues found (OK to publish),False,False,False,False,http://www.dundeecivictrust.co.uk/,[]
31227,Drymen and District Local History Society ,LIVE,No QA issues found (OK to publish),False,False,False,False,http://www.drymen-history.org.uk/index.html,[]
31214,Cramond Association,LIVE,No QA issues found (OK to publish),False,False,False,False,http://www.cramondassociation.org.uk/,[]
31209,Comann Eachdraidh Uig ,LIVE,No QA issues found (OK to publish),False,False,False,False,http://www.ceuig.co.uk/,[]
